code	name	sw_l1_name	行业股票数	市值	流通市值	pe	pe行业排名	pb	pb行业排名	ps	ps行业排名	营收同比	营收同比行业排名	现金转化率	现金转化率行业排名	杠杆率	杠杆率行业排名	扣非净/营收
002851	麦格米特	电气设备I	221	150.3715	115.1746	35.1983	112	4.7677	164	4.1698	134	34.81	154	-16.19	130	1.6754	87	0.0724
002853	皮阿诺	轻工制造I	137	44.1174	36.7383	19.3383	42	2.2582	55	2.658	74	92.29	35	-108.61	136	1.4913	61	0.0915
002855	捷荣技术	电子I	309	22.5301	22.1341	19.32	26	1.6163	14	0.735	11	55.02	157	-6.44	217	2.0846	234	0.0064
002856	美芝股份	建筑装饰I	133	15.7369	11.3477	56.2716	103	1.8940000000000001	75	1.1443	64	189.96	12	-28.64	72	1.9954	45	0.004
002857	三晖电气	机械设备I	415	15.8592	11.3112	75.0685	321	3.2281	228	7.0586	286	237.89	25	-32.42	327	1.2493	94	-0.1953
002859	洁美科技	电子I	309	113.6503	111.3235	33.8072	102	6.1591	229	7.1568	207	59.19	143	18.56	53	1.7338	176	0.212
002860	星帅尔	家用电器I	66	33.7362	23.8501	25.5351	33	3.3008	35	3.0539	40	107.06	11	-6.49	42	1.6749	23	0.1391
002861	瀛通通讯	电子I	309	22.1199	15.1177	48.6325	167	2.0837	34	1.8246	53	1.87	290	38.65	20	1.5912	151	0.0084
002863	今飞凯达	汽车I	192	25.0404	20.3561	36.4968	113	1.345	21	0.7489	26	38.18	141	1.21	105	2.9955	172	0.0133
002864	盘龙药业	医药生物I	361	20.7575	13.2443	23.855	79	2.8493	115	2.717	88	115.39	59	2.57	221	1.6338	259	0.1175
002865	钧达股份	汽车I	192	25.0634	24.3428	68.6771	148	2.3717	89	2.394	93	171.18	10	-11.28	157	1.8267	115	0.009
002866	传艺科技	电子I	309	36.9328	21.9086	22.8063	44	2.0309	31	1.9333	55	44.38	192	16.34	66	1.5921	152	0.1113
002867	周大生	轻工制造I	137	205.4323	203.2329	17.8962	33	3.6516	96	3.6928	100	70.68	56	-34.34	124	1.1821	11	0.1927
002868	绿康生化	农林牧渔I	83	16.9092	16.9092	52.1661	46	2.2688	22	5.3414	52	10.21	62	-27.51	75	1.2971	14	0.0703
002869	金溢科技	电子I	309	37.9155	31.3105	7.3191	1	1.5989	12	2.9061	108	-77.84	309	-74.62	304	1.1967	55	-0.1032
002870	香山股份	汽车I	192	27.092	11.8532	25.1904	67	3.4064	130	1.3421	57	761.25	1	1.89	101	3.5875	185	0.032
002871	伟隆股份	机械设备I	415	17.2686	9.0095	28.4473	138	2.5525	161	4.7168	225	37.27	261	-8.94	213	1.2637	103	0.1084
002873	新天药业	医药生物I	361	20.7015	20.1343	21.4845	70	2.5395	98	2.3926	81	113.84	62	7.81	176	1.8191	291	0.1158
002876	三利谱	电子I	309	91.9504	70.4927	50.5407	175	4.9601	204	4.2932	161	74.03	103	14.54	78	1.7119	172	0.1366
002877	智能自控	机械设备I	415	21.480999999999998	13.2988	37.2302	198	2.9081	201	3.6281	184	38.11	254	-21.38	277	1.9008	276	0.0571
002878	元隆雅图	传媒I	148	42.7772	36.3464	24.8574	33	5.4646	83	2.0343	29	33.81	56	-11.39	92	1.5037	68	0.0442
002879	长缆科技	电气设备I	221	29.7386	19.7623	18.426	37	1.9514	60	3.1279	116	6.18	202	-33.14	177	1.2231	21	0.1343
002880	卫光生物	医药生物I	361	75.168	75.168	40.4774	169	4.6122	192	8.8045	219	-26.82	354	15.12	112	1.0736	18	0.1831
002881	美格智能	电子I	309	35.21	20.5091	91.1545	241	6.2006	231	2.8137	105	101.08	60	-28.65	286	1.7541	181	0.0578
002882	金龙羽	电气设备I	221	37.7056	21.4723	16.8175	31	1.8983	54	1.0845	26	70.02	90	-18.71	141	1.3053	34	0.0562
002883	中设股份	建筑装饰I	133	15.5137	10.6387	20.5246	62	2.7655	92	2.975	93	75.52	40	-3.84	25	1.4813	17	0.1049
002884	凌霄泵业	机械设备I	415	79.5523	60.6386	20.6455	70	4.5732	302	4.8979	234	77.71	133	5.83	122	1.0844	13	0.1987
002885	京泉华	电子I	309	23.22	15.3811	116.3745	252	2.9188	88	1.6213	41	51.92	166	-7.7	224	2.0607	230	-0.0275
002886	沃特股份	化工I	372	30.0436	22.7554	36.9432	224	2.693	185	2.3416	156	67.55	126	-23.83	337	1.5337	182	0.0287
002887	绿茵生态	公用事业I	180	34.944	18.0965	11.8794	18	1.6280000000000001	78	3.5410000000000004	114	30.42	76	16.22	57	1.6507	38	0.3182
002888	惠威科技	电子I	309	16.9061	8.4967	57.1637	193	3.8836	160	6.1072	192	22.09	251	-8.32	226	1.1543	42	0.1122
002889	东方嘉盛	交通运输I	116	37.246	24.3328	17.7472	54	2.0808	78	1.0809	24	305.46	2	-23.88	110	2.4234	89	0.0451
002890	弘宇股份	机械设备I	415	18.5089	13.220999999999998	67.4799	308	3.3846	236	4.0895	205	69.3	160	-13.45	245	1.2378	88	0.0343
002891	中宠股份	农林牧渔I	83	112.8805	112.8769	76.4031	55	6.5045	65	4.6647	51	50.19	28	-3.68	50	1.3376	18	0.0358
002892	科力尔	电气设备I	221	29.3194	17.1148	28.3458	83	3.9914	152	2.6289999999999996	98	73.87	87	0.32	67	1.3779	46	0.0702
002893	华通热力	公用事业I	180	24.8529	12.479000000000001	44.1139	132	3.2844	140	2.5723	91	2.51	160	-36.05	162	2.7373	131	0.2544
002895	川恒股份	化工I	372	48.0608	47.6079	31.7218	196	1.6123	69	2.6375	175	13.14	326	-13.4	300	1.3742	132	0.062
002896	中大力德	机械设备I	415	18.9696	18.9696	24.264	112	2.7921	183	2.2434	106	70.9	156	11.93	90	1.5636	195	0.0847
002897	意华股份	通信I	105	33.2469	30.5852	18.8184	5	2.4859	36	0.9523	8	35.83	54	-12.79	58	2.6762	95	0.0293
002899	英派斯	轻工制造I	137	15.78	15.7798	35.8714	78	1.4457	22	1.6580000000000001	43	59.47	69	-13.11	99	1.2672	21	0.0261
002900	哈三联	医药生物I	361	72.9763	39.3693	13.0167	31	3.1205	129	5.7001	173	-20.3	351	-23.33	329	1.2865	134	-0.0581
002901	大博医疗	医药生物I	361	297.8337	251.8278	46.0286	183	13.3814	286	17.2001	261	62.84	100	14.06	118	1.2188	102	0.3317
002902	铭普光磁	通信I	105	21.735	13.8493	137.6942	74	2.053	25	1.1364	12	87.33	19	-7.52	50	2.3093	90	-0.0127
002903	宇环数控	机械设备I	415	19.5682	11.6256	26.8835	131	2.9227	203	4.9602	238	411.33	9	-5.57	192	1.3647	138	0.1556
002906	华阳集团	汽车I	192	128.7778	127.9665	58.9609	143	3.6332	135	3.3688	113	87.89	39	-8.7	151	1.4148	53	0.0569
002907	华森制药	医药生物I	361	51.5383	36.4138	40.3229	168	4.5329	191	5.4715	166	34.88	173	7.5	179	1.4381	213	0.1537
002908	德生科技	通信I	105	37.3076	27.1365	50.4123	47	4.7418	71	6.2196	63	50.99	41	-101.59	99	1.2754	35	0.028
002909	集泰股份	化工I	372	24.7329	20.0797	21.656	127	2.925	208	1.7303	112	136.81	29	-14.66	309	1.9867	286	0.0075
002910	庄园牧场	食品饮料I	105	23.999000000000002	13.152000000000001	57.7211	66	1.4884	3	2.8802	27	66.38	21	30.53	11	1.8523	81	0.0849
002911	佛燃能源	公用事业I	180	89.605	89.5472	18.3558	68	2.909	135	1.058	29	81.99	23	6.9	89	2.4487	108	0.0325
002912	中新赛克	计算机I	257	67.6928	45.1919	29.6825	51	3.7295	131	6.8598	139	21.27	171	-68.6	169	1.2763	82	0.0616
002913	奥士康	电子I	309	106.8865	86.9617	24.6996	53	3.2308	112	3.2266	122	82.05	89	4.38	148	1.6011	156	0.1156
002915	中欣氟材	化工I	372	39.7391	28.2562	26.775	155	3.6711	253	3.3232	207	80.78	97	-10.22	280	1.6165	203	0.1043
002916	深南电路	电子I	309	385.9723	381.3128	27.6312	70	4.993	206	3.2633	125	9.1	274	15.4	70	1.7814	184	0.075
002917	金奥博	化工I	372	22.7115	15.5521	31.3392	192	2.9387	209	3.2193	200	104.54	55	-13.45	302	1.5833	194	0.0561
002918	蒙娜丽莎	建筑材料I	71	134.3069	70.1568	23.4025	42	4.0288	49	2.4984	43	105.62	15	-23.05	54	2.2375	51	0.0347
002919	名臣健康	化工I	372	61.0923	34.2124	38.4528	231	8.5172	331	7.5864	306	135.55	30	-15.3	314	1.2798	96	0.2852
002920	德赛西威	计算机I	257	602.635	602.4706	87.197	181	12.8217	211	7.8308	162	78.3	60	-9.16	61	1.5737	170	0.1094
002921	联诚精密	汽车I	192	16.5804	12.6984	19.6109	44	2.1836	80	1.6608	69	45.31	128	12.79	44	1.7499	107	0.0967
002922	伊戈尔	电子I	309	35.2621	32.731	20.4599	33	2.3094	53	2.2501	77	80.97	90	-15.91	254	1.5067	137	0.0287
002923	润都股份	医药生物I	361	39.7575	30.3681	28.616	120	3.9717	171	3.1579	106	2	315	-6.87	292	1.5114	232	0.0999
002925	盈趣科技	电子I	309	326.4524	304.399	29.3244	81	7.0646	238	5.2678	183	120.01	39	13.65	83	1.542	144	0.1485
002926	华西证券	非银金融I	81	250.95	179.3675	13.5925	18	1.1588	17	5.3131	39	4.43	48	522.37	5	3.593	29	0.3341
002927	泰永长征	电气设备I	221	22.6348	22.4594	26.1785	74	2.6297	103	2.6567	100	70.96	88	-29.98	172	1.3351	37	0.06
002928	华夏航空	交通运输I	116	153.6569	153.6569	23.2419	64	4.0842	92	3.2154	72	4.84	93	-22.21	109	4.0404	108	-0.0403
002929	润建股份	通信I	105	50.4405	37.0021	18.8838	6	1.5965	15	1.0686	10	79.77	21	-34.35	75	2.0535	79	0.0576
002930	宏川智慧	交通运输I	116	68.1982	65.833	25.989	72	3.2918	90	7.01	94	92.98	26	65.36	10	2.5047	92	0.2506
002931	锋龙股份	机械设备I	415	21.8574	19.6093	23.5363	103	3.4852	242	3.5751	180	58.64	186	-6.37	196	1.4882	177	0.1448
002932	明德生物	医药生物I	361	60.8832	26.4886	7.5329	5	4.1821	182	3.7874	125	2270.97	4	37.38	31	1.2647	123	0.5027
002933	新兴装备	国防军工I	85	28.4574	12.7924	46.3849	27	1.8131	6	10.0255	55	-62.97	85	-283.04	82	1.1368	12	-0.9754
002935	天奥电子	国防军工I	85	41.4557	21.7579	39.2212	16	3.1009	32	4.3844	25	81.76	26	-183.84	80	1.3825	35	-0.1757
002936	郑州银行	银行I	38	276.5198	60.9632	8.6473	28	0.7309	16	1.9651	14	-14.35	35	-84.16	26	11.7523	6	0.3511
002937	兴瑞科技	电子I	309	36.2387	11.8831	25.8889	60	3.7122	150	3.175	117	47.81	179	5.9	130	1.2644	82	0.1205
002938	鹏鼎控股	电子I	309	693.4292	155.1557	24.0361	50	3.1608	107	2.1965	71	43.3	198	36.78	21	1.4699	130	0.0404
002939	长城证券	非银金融I	81	309.7199	166.0853	21.5646	38	1.6841	45	4.5286	33	-2.04	57	-86.29	58	4.286	46	0.2006
002940	昂利康	医药生物I	361	28.8608	13.1986	18.655	54	2.1492	74	2.2154	69	4.28	300	16.51	101	1.3387	158	0.0981
002941	新疆交建	建筑装饰I	133	71.0163	21.213	53.9891	102	2.9224	98	0.9682	57	87.39	29	-135.88	130	3.734	104	-0.0761
002942	新农股份	化工I	372	27.528000000000002	8.9724	17.522000000000002	81	2.495	168	2.403	161	-15.03	368	-7.28	259	1.2506	83	0.1058
002945	华林证券	非银金融I	81	325.08	90.8766	39.1569	54	5.4633	70	21.1373	68	15.36	38	1668.27	2	5.2225	61	0.5088
002946	新乳业	食品饮料I	105	158.7973	27.1263	48.614	50	5.9139	61	2.0603	18	90.88	9	8.48	43	3.1073	102	0.0103
002947	恒铭达	电子I	309	37.0779	14.2394	39.5639	133	2.9721	93	5.1192	180	88.65	76	2.93	161	1.2609	79	0.0749
002948	青岛银行	银行I	38	228.1903	30.6156	9.1838	29	1.0016	31	2.1803	20	-2.57	28	-961.62	37	14.6363	33	0.2254
002949	华阳国际	建筑装饰I	133	36.7761	17.5409	19.1629	60	2.8839	97	1.7774	76	92.12	23	-74.18	113	1.8926	36	-0.035
002950	奥美医疗	医药生物I	361	120.3204	42.4694	10.1739	15	3.9661	170	2.9654	101	37.32	163	1.64	232	1.7394	278	0.1196
002951	金时科技	轻工制造I	137	43.8615	7.7615	22.9367	54	3.1018	85	6.7668	115	7.17	130	69.44	1	1.169	8	0.2732
002952	亚世光电	电子I	309	21.9394	9.3001	25.8865	59	2.5825	68	4.3825	164	44.96	191	-21.16	271	1.2049	60	0.0856
002953	日丰股份	电气设备I	221	34.1949	10.366	26.546	75	3.1984	126	1.6712	58	162.74	22	-10.84	106	2.0457	144	0.0537
002955	鸿合科技	电子I	309	45.7204	18.8176	33.5393	99	1.5127	9	1.0193	19	161.58	17	-34.28	289	1.3364	108	-0.0015
002956	西麦食品	食品饮料I	105	52.08	22.7283	34.6676	33	3.8419	39	4.5963	38	57.28	25	4.63	51	1.2794	47	0.1574
002957	科瑞技术	机械设备I	415	74.6249	27.8844	23.076	97	2.9047	200	3.2754	162	135.74	49	12.27	88	1.3421	130	0.0551
002958	青农商行	银行I	38	241.6674	117.2554	8.0047	22	0.8847	25	2.5711	25	-6.08	32	-432.04	34	12.9615	21	0.3408
002959	小熊电器	家用电器I	66	108.1236	52.8346	26.0584	34	5.2419	50	2.8249	38	22.66	63	-3.37	35	1.7569	26	0.092
002960	青鸟消防	机械设备I	415	95.0124	46.7725	19.9688	64	3.0274	213	3.3838	168	166.8	36	-64.17	390	1.3667	139	0.0992
002961	瑞达期货	非银金融I	81	88.1113	21.5199	27.8699	45	4.4933	69	5.5387	42	148	6	-124.54	64	6.5711	71	0.208
002962	五方光电	电子I	309	39.5923	22.2735	26.1667	64	2.3073	52	6.2675	196	45.39	189	10.94	100	1.1363	32	0.1843
002963	豪尔赛	建筑装饰I	133	22.9449	10.5286	48.0167	99	1.3725	51	3.3112	95	88.08	28	-1	19	1.2945	10	0.0701
002965	祥鑫科技	机械设备I	415	35.7611	17.7856	23.3926	101	2.0798	111	1.8113	78	38.36	251	16.07	62	1.8089	264	0.0508
002966	苏州银行	银行I	38	249.6667	121.694	9.2945	30	0.8365	23	2.3622	24	7.75	9	579.04	1	13.4183	28	0.3065
002967	广电计量	综合I	35	181.0484	64.8404	65.0668	23	11.0283	26	9.1663	20	77.52	9	-19.38	17	2.1189	24	-0.2521
002968	新大正	房地产I	117	70.0719	30.2916	49.235	88	8.4725	96	4.769	84	54.96	49	-35.58	82	1.3508	6	0.0777
002969	嘉美包装	轻工制造I	137	51.858000000000004	23.9856	50.2348	97	2.4135	62	2.1121	58	160.59	10	25.2	11	1.6709	82	0.0635
002970	锐明技术	计算机I	257	66.8858	33.4847	33.4626	73	4.6111	163	4.0838	85	12.45	193	-10.1	65	1.423	138	-0.1071
002971	和远气体	化工I	372	31.055999999999997	20.7729	32.0136	199	2.8906	204	3.3369999999999997	209	104.97	54	-9.22	274	1.7507	237	0.0662
002972	科安达	机械设备I	415	29.4278	9.7691	20.4505	69	2.6365	170	7.9646	300	15.75	335	-30.59	318	1.1368	38	0.3696
002973	侨银股份	公用事业I	180	67.0611	17.4719	17.8453	63	4.5776	156	2.2909	82	14.74	125	-5.16	130	2.6104	121	0.116
002975	博杰股份	机械设备I	415	110.14399999999999	30.699	28.7425	141	8.067	343	7.2546	290	77.29	136	1.69	144	1.2083	73	0.232
002976	瑞玛工业	电子I	309	22.46	6.6004	40.6029	138	2.9121	87	3.4229	134	69.08	121	12.61	90	1.4727	132	0.0707
002977	天箭科技	国防军工I	85	63.1131	40.3835	62.4615	44	6.8684	67	23.4297	72	2083.8401	2	-33.93	54	1.2177	19	0.2311
002978	安宁股份	采掘I	60	200.09900000000002	47.405	23.0838	33	4.5398	47	10.8927	48	47.46	14	8.86	33	1.1574	4	0.5677
002979	雷赛智能	电气设备I	221	80.678	43.6657	38.510999999999996	125	7.6966	179	7.4833	175	78.57	71	4.29	55	1.3536	42	0.1944
002980	华盛昌	机械设备I	415	49.5867	12.3967	17.1881	44	4.5137	299	5.4052	248	-21.59	401	3.23	138	1.1229	29	0.2215
002981	朝阳科技	电子I	309	22.7808	5.6952	49.9746	173	2.7141	77	2.2346	76	80.77	91	14.22	80	1.5462	146	0.0148
002982	湘佳股份	农林牧渔I	83	44.001999999999995	20.3803	59.3357	49	2.7637	32	1.8458	31	36.57	41	0.85	45	1.4845	25	0.0073
002983	芯瑞达	电子I	309	37.021	10.5655	39.8883	135	3.532	136	5.8223	185	100.07	62	2.09	163	1.3712	112	0.0896
002984	森麒麟	化工I	372	208.024	22.0938	21.1496	120	3.5861	247	4.3884	253	3.02	353	7.43	115	1.3452	121	0.2095
002985	北摩高科	国防军工I	85	220.1466	142.9308	60.6581	41	10.3399	77	26.2199	76	150.7	12	-19.25	43	1.1997	17	0.3986
002986	宇新股份	化工I	372	41.9018	10.4773	129.6832	330	2.1657	140	1.8856	123	-12.68	365	-1.38	204	1.1333	43	0.0485
002987	京北方	计算机I	257	74.7401	30.8962	24.5651	25	4.1697	155	2.9004	56	69.52	70	-47.35	139	1.1803	53	0.0677
002988	豪美新材	有色金属I	124	31.0282	11.2264	24.6571	27	1.4683	12	0.7947	23	89.87	25	-43.13	120	1.946	80	0.0236
002989	中天精装	建筑装饰I	133	55.4124	13.8531	27.6585	76	3.3515	100	2.088	84	35.15	86	-60.65	108	1.5675	21	0.0816
002990	盛视科技	计算机I	257	88.1155	22.0289	40.9701	99	4.7441	166	9.1846	175	15.74	185	-35.16	118	1.3234	104	0.1669
002991	甘源食品	食品饮料I	105	67.6094	16.9024	36.7778	35	4.8564	48	5.3366	43	38.84	51	8.2	44	1.2301	38	0.1006
002993	奥海科技	电子I	309	83.3217	20.8304	22.8596	45	3.7115	149	2.494	90	86.58	81	6.44	126	1.9865	216	0.0936
002995	天地在线	传媒I	148	29.3278	7.3331	27.1611	40	2.8033	52	0.7879	10	85.07	23	-7.01	83	1.6102	85	0.0047
002996	顺博合金	有色金属I	124	83.4539	10.0753	34.6231	55	4.3868	83	1.4482	46	116.13	11	-15.44	101	1.5368	44	0.0446
002997	瑞鹄模具	汽车I	192	34.4984	8.6246	35.9573	112	3.135	123	3.8996	129	-33.23	190	-39.93	185	2.3134	145	0.1069
002998	优彩资源	化工I	372	32.3461	8.0865	18.9306	96	2.2496	147	2.2496	150	30.31	255	-40.86	362	1.0976	25	0.115
002999	天禾股份	化工I	372	29.4708	7.3689	36.634	222	2.835	199	0.2781	4	25.39	281	-33.24	359	4.8718	369	0.0029
003000	劲仔食品	食品饮料I	105	57.4014	5.7414	58.1191	67	7.0918	70	6.1071	51	15.89	80	2.1	67	1.1284	15	0.088
003001	中岩大地	建筑装饰I	133	36.208	8.9407	34.7658	90	2.8023	95	2.8748	91	123.83	18	-92.82	120	1.4302	12	0.0634
003002	壶化股份	化工I	372	26.9	6.725	27.6886	162	2.7864	195	4.5489	257	56.06	159	-12.1	291	1.155	51	0.0161
003003	天元股份	轻工制造I	137	26.0839	6.5239	42.2073	91	2.1563	49	2.383	66	41.02	90	-15.79	104	1.3663	42	0.0301
003004	声迅股份	计算机I	257	22.5142	5.6285	42.598	107	3.2124	99	7.4594	155	-17.1	238	-135.71	231	1.1668	48	0.0133
003005	竞业达	计算机I	257	38.4144	9.6036	20.4279	12	2.7424	73	5.426	113	365.46	8	-63.86	165	1.2923	92	0.1728
003006	百亚股份	轻工制造I	137	109.8961	10.9896	52.8172	99	10.2087	119	8.1089	117	34.74	106	12.33	29	1.2854	23	0.1896
003007	直真科技	计算机I	257	21.424	5.356	50.5616	131	2.5271	58	4.8925	104	-16.25	237	-156.39	237	1.1608	45	-1.4008
003008	开普检测	综合I	35	26.528000000000002	6.632000000000001	32.7199	10	2.7197	13	15.3378	26	26.87	23	31.03	4	1.0324	1	0.4717
003009	中天火箭	国防军工I	85	79.2345	19.8086	59.325	40	6.1755	65	8.232000000000001	49	86.02	25	-17.89	42	1.3285	31	0.1784
003010	若羽臣	传媒I	148	33.6743	8.42	35.931	52	3.1519	61	2.8759	39	15.01	86	-20.49	113	1.118	8	0.0405
003011	海象新材	轻工制造I	137	34.1178	8.5318	18.7072	39	2.8051	75	2.5043	72	61.75	67	-27.53	118	1.5759	72	0.0669
003012	东鹏控股	建筑材料I	71	223.3392	27.226999999999997	22.0441	40	2.9563	46	2.8597	48	135.28	9	3.26	29	1.6276	31	0.0165
003013	地铁设计	建筑装饰I	133	86.1622	8.6182	28.0452	79	5.1745	110	4.3388	102	29.1	96	-77.41	114	2.0928	50	0.1954
003015	日久光电	电子I	309	35.8922	8.9731	33.5528	100	3.2472	114	6.9313	205	0.52	291	-3.53	199	1.2499	75	0.2006
003016	欣贺股份	纺织服装I	85	51.0293	12.7573	21.8693	34	1.6929	22	2.594	42	32.72	39	19.48	13	1.2267	13	0.1707
003017	大洋生物	化工I	372	23.808000000000003	5.952000000000001	24.816	149	2.4208	161	3.3112	206	29.91	257	1.63	174	1.2822	98	0.114
003018	金富科技	轻工制造I	137	30.134	7.5335	29.4723	69	2.4842	64	5.2692	108	63.47	66	-3.88	78	1.0422	1	0.1468
003019	宸展光电	电子I	309	33.5232	8.3808	31.5427	90	2.7082	75	2.8555	107	-6.32	296	-19.49	268	1.2398	73	0.0853
003020	立方制药	医药生物I	361	46.4682	11.6171	31.445999999999998	131	3.9738	172	2.3341	74	21.34	224	1.34	236	1.365	173	0.073
003021	兆威机电	电气设备I	221	98.1292	24.4255	39.9821	129	3.5773	140	7.9562	178	17.25	185	11.72	34	1.1197	5	0.1483
003022	联泓新科	化工I	372	355.5282	50.9954	43.8089	248	6.4482	314	5.4185	280	53.7	165	14.49	63	1.6605	215	0.1431
003023	彩虹集团	家用电器I	66	23.4264	5.8687	18.7717	11	1.8089	11	2.0155	30	51.38	42	61.74	2	1.5586	21	0.1283
003025	思进智能	机械设备I	415	30.3392	7.5857	26.2174	124	3.5108	246	6.5631	279	172.3	33	13.93	82	1.18	55	0.2493
003026	中晶科技	电子I	309	76.8651	19.2217	70.1425	218	9.8237	257	24.9377	275	71.54	114	28.01	31	1.1368	34	0.3422
003027	同兴环保	公用事业I	180	40.9776	10.2456	25.0211	104	2.7921	132	5.0091	130	48.47	45	-25.2	153	1.2452	10	0.1839
003028	振邦智能	电子I	309	58.6908	14.6727	28.098000000000003	73	5.5491	215	5.0834	179	129.8	31	-0.59	183	1.4011	118	0.1655
003029	吉大正元	计算机I	257	40.4096	10.1024	39.3456	91	3.2768	103	6.3	128	92.54	43	-91.33	200	1.3125	99	-0.3
003030	祖名股份	食品饮料I	105	38.8066	9.7032	43.1752	43	3.8651	41	3.1064	29	8.62	89	1.52	68	1.5185	68	0.0395
003031	中瓷电子	通信I	105	66.4427	16.6107	61.1686	56	6.246	80	7.3660000000000005	70	62.55	32	-0.2	39	1.385	44	0.12
003032	传智教育	传媒I	148	75.7004	7.57	102.4133	87	6.5833	89	12.0056	89	-6.13	124	5.66	45	1.4949	67	-0.0235
003033	征和工业	汽车I	192	27.4843	6.8753	24.8377	66	2.9881	111	2.5643	96	57.27	102	-8.67	150	1.2582	27	0.0664
003035	南网能源	公用事业I	180	435.2273	87.0455	106.1384	154	7.7934	161	20.5663	159	31.11	74	4	100	2.0311	71	0.156
003036	泰坦股份	机械设备I	415	34.5168	8.6292	47.0433	246	3.1531	221	4.2723	211	156.96	41	-13.65	246	1.6591	219	0.0587
003037	三和管桩	建筑材料I	71	75.8778	10.2408	20.2723	37	4.4353	53	0.9424	13	103.98	16	-12.84	46	2.6687	59	0.0135
003038	鑫铂股份	有色金属I	124	31.3991	7.8499	31.1282	45	3.6431	77	2.0449	58	115.78	12	-38.7	119	1.6224	54	0.0448
003039	顺控发展	公用事业I	180	285.8494	28.6998	103.1527	153	13.6082	162	22.3788	160	16.79	122	40.29	13	1.6735	41	0.1822
003040	楚天龙	通信I	105	171.9576	29.2328	158.5529	79	12.5246	86	15.4582	83	45.82	46	-58.53	90	1.4646	51	0.053
003041	真爱美家	纺织服装I	85	30.75	7.6875	23.9738	35	2.9346	48	3.3994	48	8.29	67	3.03	42	1.1817	11	0.1271
003042	中农联合	化工I	372	35.4666	8.8666	34.4193	209	2.2863	151	2.2388	147	4.59	345	-9.18	273	1.9028	270	0.0486
003043	华亚智能	机械设备I	415	42.68	10.67	56.2089	282	5.4027	323	10.8886	335	34.78	270	14.46	74	1.1269	32	0.2076
003816	中国广核	公用事业I	180	1398.8115	270.1957	13.4451	31	1.4313	59	1.8906	62	24.75	91	43.37	11	2.7315	129	0.1363
300001	特锐德	电气设备I	221	277.0372	251.4854	106.085	185	4.8141	166	3.4512	120	77.17	78	-36.52	186	2.9941	208	0.0027
300002	神州泰岳	计算机I	257	86.0919	71.5098	20.8043	13	2.1469	43	2.1572	35	71.43	67	8.33	32	1.3162	101	0.0504
300003	乐普医疗	医药生物I	361	572.5936	484.5279	26.7042	104	5.3862	216	6.2775	185	64.96	96	47.26	15	1.782	286	0.2483
300004	南风股份	机械设备I	415	27.4556	24.315	16.9066	42	1.2178	17	3.1295	155	120.48	61	-23.76	292	1.3223	127	-0.0683
300007	汉威科技	机械设备I	415	40.7595	34.0233	18.7008	58	2.5769	165	1.9784	84	29.02	291	-23.1	289	2.4589	353	0.0512
300008	天海防务	国防军工I	85	96.2512	41.3996	391.7852	78	5.7966	63	15.5406	63	113.01	19	-20.73	45	1.2641	22	0.0546
300009	安科生物	医药生物I	361	266.2507	188.4105	66.0429	223	9.9218	268	14.231	251	53.76	121	17.23	95	1.2068	96	0.2434
300012	华测检测	综合I	35	568.1975	515.6381	85.509	25	14.8659	30	14.6716	24	66.8	11	-4.5	12	1.4054	17	0.0916
300014	亿纬锂能	电气设备I	221	1902.0576	1841.2175	92.9459	183	12.501	191	19.3878	196	125.98	32	-11.58	109	1.6655	85	0.2078
300015	爱尔眼科	医药生物I	361	3284.4377	2736.9307	154.3104	289	31.9478	310	23.8312	283	113.9	61	21.12	84	1.7239	274	0.1449
300016	北陆药业	医药生物I	361	49.4	40.6387	24.903000000000002	88	3.0292	124	5.3484	163	76.56	88	21.25	83	1.4805	224	0.2065
300017	网宿科技	通信I	105	135.1279	124.9018	77.4311	63	1.5493	13	2.6192	34	-33.69	103	28.76	5	1.1751	15	0.0109
300018	中元股份	电气设备I	221	25.0994	20.4377	53.5767	148	2.3139	83	5.7575	161	87.25	62	-25.83	160	1.1267	7	-0.1026
300019	硅宝科技	化工I	372	56.64	39.375	25.8454	151	3.0915	219	3.2807	203	130.13	38	-14.77	311	1.3472	124	0.0695
300020	银江股份	计算机I	257	49.9711	47.7994	31.2711	61	1.4083	8	2.3568	40	-3.4	220	-78.07	187	1.8676	207	0.091
300021	大禹节水	农林牧渔I	83	40.1889	32.6827	35.4921	34	2.7969999999999997	33	1.7773	27	127.07	9	-29.57	77	2.875	77	0.0317
300026	红日药业	医药生物I	361	134.8866	119.9591	20.5236	64	1.8251	52	1.9266	51	45.56	139	9.11	165	1.3906	187	0.1165
300030	阳普医疗	医药生物I	361	33.5661	27.656999999999996	18.179000000000002	50	3.2271	135	3.3486	114	56.43	114	16.24	103	1.7692	285	0.1249
300031	宝通科技	传媒I	148	69.038	56.4676	15.654000000000002	17	2.2459	46	2.5281	34	14.53	87	-1.64	64	1.4705	64	0.1667
300033	同花顺	计算机I	257	601.3056	304.1767	34.036	76	12.6567	210	20.1133	207	37.95	126	35.72	10	1.3807	126	0.3188
300034	钢研高纳	国防军工I	85	121.0797	107.1317	52.4133	33	4.6528	51	7.1615	45	43.28	47	-64.18	66	1.4778	42	0.14
300035	中科电气	化工I	372	84.1499	69.1721	40.9779	237	3.8569999999999998	265	7.4117	302	97.29	63	-30.36	355	1.4242	142	0.1967
